dataset,subject,session,pipeline,metric,score,fold,fold_policy,n_train,n_test,n_channels,time,pipeline_digest,paradigm_digest,evaluation,moecog_version,computed_at
Miller2019-faces_basic,fp,faceshouses,HighGamma + LDA,accuracy,0.9833333333333332,1,chronological,240,60,52,0.0873110294342041,f0ad027786a9,dfb96670a964,within_subject,0.3.0.dev0,2026-09-10T20:13:50
Miller2019-faces_basic,fp,faceshouses,HighGamma + LDA,balanced_accuracy,0.9833333333333334,1,chronological,240,60,52,0.0873110294342041,f0ad027786a9,dfb96670a964,within_subject,0.3.0.dev0,2026-09-10T20:13:50
Miller2019-faces_basic,fp,faceshouses,LogBandPower + LDA,kappa,0.9333333333333332,1,chronological,240,60,52,0.095067024230957,ad4c2abc31c8,dfb96670a964,within_subject,0.3.0.dev0,2026-09-10T20:13:50
Miller2019-faces_basic,fp,faceshouses,LogBandPower + LDA,accuracy,0.9666666666666668,1,chronological,240,60,52,0.095067024230957,ad4c2abc31c8,dfb96670a964,within_subject,0.3.0.dev0,2026-09-10T20:13:50
Miller2019-faces_basic,fp,faceshouses,LogBandPower + LDA,balanced_accuracy,0.9666666666666668,1,chronological,240,60,52,0.095067024230957,ad4c2abc31c8,dfb96670a964,within_subject,0.3.0.dev0,2026-09-10T20:13:50
Miller2019-faces_basic,fp,faceshouses,LogBandPower + LogReg,kappa,0.9333333333333332,1,chronological,240,60,52,0.0877108573913574,688f919f3ab0,dfb96670a964,within_subject,0.3.0.dev0,2026-09-10T20:13:50
Miller2019-faces_basic,fp,faceshouses,LogBandPower + LogReg,accuracy,0.9666666666666668,1,chronological,240,60,52,0.0877108573913574,688f919f3ab0,dfb96670a964,within_subject,0.3.0.dev0,2026-09-10T20:13:50
Miller2019-faces_basic,fp,faceshouses,LogBandPower + LogReg,balanced_accuracy,0.9666666666666668,1,chronological,240,60,52,0.0877108573913574,688f919f3ab0,dfb96670a964,within_subject,0.3.0.dev0,2026-09-10T20:13:50
Miller2019-faces_basic,fp,faceshouses,Riemann TS + LogReg,kappa,0.7333333333333334,1,chronological,240,60,52,1.0431020259857178,b4736e60e22e,dfb96670a964,within_subject,0.3.0.dev0,2026-09-10T20:13:50
Miller2019-faces_basic,fp,faceshouses,Riemann TS + LogReg,accuracy,0.8666666666666667,1,chronological,240,60,52,1.0431020259857178,b4736e60e22e,dfb96670a964,within_subject,0.3.0.dev0,2026-09-10T20:13:50
Miller2019-faces_basic,fp,faceshouses,Riemann TS + LogReg,balanced_accuracy,0.8666666666666667,1,chronological,240,60,52,1.0431020259857178,b4736e60e22e,dfb96670a964,within_subject,0.3.0.dev0,2026-09-10T20:13:50
Miller2019-faces_basic,fp,faceshouses,HighGamma + LDA,kappa,0.7640449438202247,2,chronological,240,60,52,0.0894591808319091,f0ad027786a9,dfb96670a964,within_subject,0.3.0.dev0,2026-09-10T20:13:50
Miller2019-faces_basic,fp,faceshouses,HighGamma + LDA,accuracy,0.8833333333333333,2,chronological,240,60,52,0.0894591808319091,f0ad027786a9,dfb96670a964,within_subject,0.3.0.dev0,2026-09-10T20:13:50
Miller2019-faces_basic,fp,faceshouses,HighGamma + LDA,balanced_accuracy,0.8794642857142857,2,chronological,240,60,52,0.0894591808319091,f0ad027786a9,dfb96670a964,within_subject,0.3.0.dev0,2026-09-10T20:13:50
Miller2019-faces_basic,fp,faceshouses,LogBandPower + LDA,kappa,1.0,2,chronological,240,60,52,0.0954108238220214,ad4c2abc31c8,dfb96670a964,within_subject,0.3.0.dev0,2026-09-10T20:13:50
Miller2019-faces_basic,fp,faceshouses,LogBandPower + LDA,accuracy,1.0,2,chronological,240,60,52,0.0954108238220214,ad4c2abc31c8,dfb96670a964,within_subject,0.3.0.dev0,2026-09-10T20:13:50
Miller2019-faces_basic,fp,faceshouses,LogBandPower + LDA,balanced_accuracy,1.0,2,chronological,240,60,52,0.0954108238220214,ad4c2abc31c8,dfb96670a964,within_subject,0.3.0.dev0,2026-09-10T20:13:50
Miller2019-faces_basic,fp,faceshouses,LogBandPower + LogReg,kappa,1.0,2,chronological,240,60,52,0.0879220962524414,688f919f3ab0,dfb96670a964,within_subject,0.3.0.dev0,2026-09-10T20:13:50
Miller2019-faces_basic,fp,faceshouses,LogBandPower + LogReg,accuracy,1.0,2,chronological,240,60,52,0.0879220962524414,688f919f3ab0,dfb96670a964,within_subject,0.3.0.dev0,2026-09-10T20:13:50
Miller2019-faces_basic,fp,faceshouses,LogBandPower + LogReg,balanced_accuracy,1.0,2,chronological,240,60,52,0.0879220962524414,688f919f3ab0,dfb96670a964,within_subject,0.3.0.dev0,2026-09-10T20:13:50
Miller2019-faces_basic,fp,faceshouses,Riemann TS + LogReg,kappa,0.8666666666666667,2,chronological,240,60,52,1.0965590476989746,b4736e60e22e,dfb96670a964,within_subject,0.3.0.dev0,2026-09-10T20:13:50
Miller2019-faces_basic,fp,faceshouses,Riemann TS + LogReg,accuracy,0.9333333333333332,2,chronological,240,60,52,1.0965590476989746,b4736e60e22e,dfb96670a964,within_subject,0.3.0.dev0,2026-09-10T20:13:50
Miller2019-faces_basic,fp,faceshouses,Riemann TS + LogReg,balanced_accuracy,0.9352678571428572,2,chronological,240,60,52,1.0965590476989746,b4736e60e22e,dfb96670a964,within_subject,0.3.0.dev0,2026-09-10T20:13:50
Miller2019-faces_basic,fp,faceshouses,HighGamma + LDA,kappa,0.9327354260089686,3,chronological,240,60,52,0.0856320858001709,f0ad027786a9,dfb96670a964,within_subject,0.3.0.dev0,2026-09-10T20:13:50
Miller2019-faces_basic,fp,faceshouses,HighGamma + LDA,accuracy,0.9666666666666668,3,chronological,240,60,52,0.0856320858001709,f0ad027786a9,dfb96670a964,within_subject,0.3.0.dev0,2026-09-10T20:13:50
Miller2019-faces_basic,fp,faceshouses,HighGamma + LDA,balanced_accuracy,0.9705882352941176,3,chronological,240,60,52,0.0856320858001709,f0ad027786a9,dfb96670a964,within_subject,0.3.0.dev0,2026-09-10T20:13:50
Miller2019-faces_basic,fp,faceshouses,LogBandPower + LDA,kappa,0.9662162162162162,3,chronological,240,60,52,0.0925800800323486,ad4c2abc31c8,dfb96670a964,within_subject,0.3.0.dev0,2026-09-10T20:13:50
Miller2019-faces_basic,fp,faceshouses,LogBandPower + LDA,accuracy,0.9833333333333332,3,chronological,240,60,52,0.0925800800323486,ad4c2abc31c8,dfb96670a964,within_subject,0.3.0.dev0,2026-09-10T20:13:50
Miller2019-faces_basic,fp,faceshouses,LogBandPower + LDA,balanced_accuracy,0.9852941176470588,3,chronological,240,60,52,0.0925800800323486,ad4c2abc31c8,dfb96670a964,within_subject,0.3.0.dev0,2026-09-10T20:13:50
Miller2019-faces_basic,fp,faceshouses,LogBandPower + LogReg,kappa,1.0,3,chronological,240,60,52,0.0872390270233154,688f919f3ab0,dfb96670a964,within_subject,0.3.0.dev0,2026-09-10T20:13:50
Miller2019-faces_basic,fp,faceshouses,LogBandPower + LogReg,accuracy,1.0,3,chronological,240,60,52,0.0872390270233154,688f919f3ab0,dfb96670a964,within_subject,0.3.0.dev0,2026-09-10T20:13:50
Miller2019-faces_basic,fp,faceshouses,LogBandPower + LogReg,balanced_accuracy,1.0,3,chronological,240,60,52,0.0872390270233154,688f919f3ab0,dfb96670a964,within_subject,0.3.0.dev0,2026-09-10T20:13:50
Miller2019-faces_basic,fp,faceshouses,Riemann TS + LogReg,kappa,0.8654708520179373,3,chronological,240,60,52,1.096930742263794,b4736e60e22e,dfb96670a964,within_subject,0.3.0.dev0,2026-09-10T20:13:50
Miller2019-faces_basic,fp,faceshouses,Riemann TS + LogReg,accuracy,0.9333333333333332,3,chronological,240,60,52,1.096930742263794,b4736e60e22e,dfb96670a964,within_subject,0.3.0.dev0,2026-09-10T20:13:50
Miller2019-faces_basic,fp,faceshouses,Riemann TS + LogReg,balanced_accuracy,0.9366515837104072,3,chronological,240,60,52,1.096930742263794,b4736e60e22e,dfb96670a964,within_subject,0.3.0.dev0,2026-09-10T20:13:50
Miller2019-faces_basic,fp,faceshouses,HighGamma + LDA,kappa,0.7982062780269058,4,chronological,240,60,52,0.0869677066802978,f0ad027786a9,dfb96670a964,within_subject,0.3.0.dev0,2026-09-10T20:13:50
Miller2019-faces_basic,fp,faceshouses,HighGamma + LDA,accuracy,0.9,4,chronological,240,60,52,0.0869677066802978,f0ad027786a9,dfb96670a964,within_subject,0.3.0.dev0,2026-09-10T20:13:50
Miller2019-faces_basic,fp,faceshouses,HighGamma + LDA,balanced_accuracy,0.8973214285714286,4,chronological,240,60,52,0.0869677066802978,f0ad027786a9,dfb96670a964,within_subject,0.3.0.dev0,2026-09-10T20:13:50
Miller2019-faces_basic,fp,faceshouses,LogBandPower + LDA,kappa,1.0,4,chronological,240,60,52,0.0927150249481201,ad4c2abc31c8,dfb96670a964,within_subject,0.3.0.dev0,2026-09-10T20:13:50
Miller2019-faces_basic,fp,faceshouses,LogBandPower + LDA,accuracy,1.0,4,chronological,240,60,52,0.0927150249481201,ad4c2abc31c8,dfb96670a964,within_subject,0.3.0.dev0,2026-09-10T20:13:50
Miller2019-faces_basic,fp,faceshouses,LogBandPower + LDA,balanced_accuracy,1.0,4,chronological,240,60,52,0.0927150249481201,ad4c2abc31c8,dfb96670a964,within_subject,0.3.0.dev0,2026-09-10T20:13:50
Miller2019-faces_basic,fp,faceshouses,LogBandPower + LogReg,kappa,1.0,4,chronological,240,60,52,0.087472915649414,688f919f3ab0,dfb96670a964,within_subject,0.3.0.dev0,2026-09-10T20:13:50
Miller2019-faces_basic,fp,faceshouses,LogBandPower + LogReg,accuracy,1.0,4,chronological,240,60,52,0.087472915649414,688f919f3ab0,dfb96670a964,within_subject,0.3.0.dev0,2026-09-10T20:13:50
Miller2019-faces_basic,fp,faceshouses,LogBandPower + LogReg,balanced_accuracy,1.0,4,chronological,240,60,52,0.087472915649414,688f919f3ab0,dfb96670a964,within_subject,0.3.0.dev0,2026-09-10T20:13:50
Miller2019-faces_basic,fp,faceshouses,Riemann TS + LogReg,kappa,0.8322147651006712,4,chronological,240,60,52,1.033268928527832,b4736e60e22e,dfb96670a964,within_subject,0.3.0.dev0,2026-09-10T20:13:50
Miller2019-faces_basic,fp,faceshouses,Riemann TS + LogReg,accuracy,0.9166666666666666,4,chronological,240,60,52,1.033268928527832,b4736e60e22e,dfb96670a964,within_subject,0.3.0.dev0,2026-09-10T20:13:50
Miller2019-faces_basic,fp,faceshouses,Riemann TS + LogReg,balanced_accuracy,0.9151785714285714,4,chronological,240,60,52,1.033268928527832,b4736e60e22e,dfb96670a964,within_subject,0.3.0.dev0,2026-09-10T20:13:50
Miller2019-faces_basic,ha,faceshouses,HighGamma + LDA,kappa,0.7666666666666666,0,chronological,240,60,39,0.071728229522705,f0ad027786a9,dfb96670a964,within_subject,0.3.0.dev0,2026-09-10T20:13:55
Miller2019-faces_basic,ha,faceshouses,HighGamma + LDA,accuracy,0.8833333333333333,0,chronological,240,60,39,0.071728229522705,f0ad027786a9,dfb96670a964,within_subject,0.3.0.dev0,2026-09-10T20:13:55
Miller2019-faces_basic,ha,faceshouses,HighGamma + LDA,balanced_accuracy,0.8833333333333333,0,chronological,240,60,39,0.071728229522705,f0ad027786a9,dfb96670a964,within_subject,0.3.0.dev0,2026-09-10T20:13:55
Miller2019-faces_basic,ha,faceshouses,LogBandPower + LDA,kappa,0.8333333333333334,0,chronological,240,60,39,0.0699069499969482,ad4c2abc31c8,dfb96670a964,within_subject,0.3.0.dev0,2026-09-10T20:13:55
Miller2019-faces_basic,ha,faceshouses,LogBandPower + LDA,accuracy,0.9166666666666666,0,chronological,240,60,39,0.0699069499969482,ad4c2abc31c8,dfb96670a964,within_subject,0.3.0.dev0,2026-09-10T20:13:55
Miller2019-faces_basic,ha,faceshouses,LogBandPower + LDA,balanced_accuracy,0.9166666666666669,0,chronological,240,60,39,0.0699069499969482,ad4c2abc31c8,dfb96670a964,within_subject,0.3.0.dev0,2026-09-10T20:13:55
Miller2019-faces_basic,ha,faceshouses,LogBandPower + LogReg,kappa,0.8333333333333334,0,chronological,240,60,39,0.0665421485900878,688f919f3ab0,dfb96670a964,within_subject,0.3.0.dev0,2026-09-10T20:13:55
Miller2019-faces_basic,ha,faceshouses,LogBandPower + LogReg,accuracy,0.9166666666666666,0,chronological,240,60,39,0.0665421485900878,688f919f3ab0,dfb96670a964,within_subject,0.3.0.dev0,2026-09-10T20:13:55
Miller2019-faces_basic,ha,faceshouses,LogBandPower + LogReg,balanced_accuracy,0.9166666666666669,0,chronological,240,60,39,0.0665421485900878,688f919f3ab0,dfb96670a964,within_subject,0.3.0.dev0,2026-09-10T20:13:55
Miller2019-faces_basic,ha,faceshouses,Riemann TS + LogReg,kappa,0.9,0,chronological,240,60,39,0.732506275177002,b4736e60e22e,dfb96670a964,within_subject,0.3.0.dev0,2026-09-10T20:13:55
Miller2019-faces_basic,ha,faceshouses,Riemann TS + LogReg,accuracy,0.95,0,chronological,240,60,39,0.732506275177002,b4736e60e22e,dfb96670a964,within_subject,0.3.0.dev0,2026-09-10T20:13:55
Miller2019-faces_basic,ha,faceshouses,Riemann TS + LogReg,balanced_accuracy,0.95,0,chronological,240,60,39,0.732506275177002,b4736e60e22e,dfb96670a964,within_subject,0.3.0.dev0,2026-09-10T20:13:55
Miller2019-faces_basic,ha,faceshouses,HighGamma + LDA,kappa,0.8333333333333334,1,chronological,240,60,39,0.0658707618713378,f0ad027786a9,dfb96670a964,within_subject,0.3.0.dev0,2026-09-10T20:13:55
Miller2019-faces_basic,ha,faceshouses,HighGamma + LDA,accuracy,0.9166666666666666,1,chronological,240,60,39,0.0658707618713378,f0ad027786a9,dfb96670a964,within_subject,0.3.0.dev0,2026-09-10T20:13:55
Miller2019-faces_basic,ha,faceshouses,HighGamma + LDA,balanced_accuracy,0.9166666666666669,1,chronological,240,60,39,0.0658707618713378,f0ad027786a9,dfb96670a964,within_subject,0.3.0.dev0,2026-09-10T20:13:55
Miller2019-faces_basic,ha,faceshouses,LogBandPower + LDA,kappa,0.8666666666666667,1,chronological,240,60,39,0.0691940784454345,ad4c2abc31c8,dfb96670a964,within_subject,0.3.0.dev0,2026-09-10T20:13:55
Miller2019-faces_basic,ha,faceshouses,LogBandPower + LDA,accuracy,0.9333333333333332,1,chronological,240,60,39,0.0691940784454345,ad4c2abc31c8,dfb96670a964,within_subject,0.3.0.dev0,2026-09-10T20:13:55
Miller2019-faces_basic,ha,faceshouses,LogBandPower + LDA,balanced_accuracy,0.9333333333333332,1,chronological,240,60,39,0.0691940784454345,ad4c2abc31c8,dfb96670a964,within_subject,0.3.0.dev0,2026-09-10T20:13:55
Miller2019-faces_basic,ha,faceshouses,LogBandPower + LogReg,kappa,0.7666666666666666,1,chronological,240,60,39,0.0660147666931152,688f919f3ab0,dfb96670a964,within_subject,0.3.0.dev0,2026-09-10T20:13:55
Miller2019-faces_basic,ha,faceshouses,LogBandPower + LogReg,accuracy,0.8833333333333333,1,chronological,240,60,39,0.0660147666931152,688f919f3ab0,dfb96670a964,within_subject,0.3.0.dev0,2026-09-10T20:13:55
Miller2019-faces_basic,ha,faceshouses,LogBandPower + LogReg,balanced_accuracy,0.8833333333333333,1,chronological,240,60,39,0.0660147666931152,688f919f3ab0,dfb96670a964,within_subject,0.3.0.dev0,2026-09-10T20:13:55
Miller2019-faces_basic,ha,faceshouses,Riemann TS + LogReg,kappa,0.8333333333333334,1,chronological,240,60,39,0.7394008636474609,b4736e60e22e,dfb96670a964,within_subject,0.3.0.dev0,2026-09-10T20:13:55
Miller2019-faces_basic,ha,faceshouses,Riemann TS + LogReg,accuracy,0.9166666666666666,1,chronological,240,60,39,0.7394008636474609,b4736e60e22e,dfb96670a964,within_subject,0.3.0.dev0,2026-09-10T20:13:55
Miller2019-faces_basic,ha,faceshouses,Riemann TS + LogReg,balanced_accuracy,0.9166666666666669,1,chronological,240,60,39,0.7394008636474609,b4736e60e22e,dfb96670a964,within_subject,0.3.0.dev0,2026-09-10T20:13:55
Miller2019-faces_basic,ha,faceshouses,HighGamma + LDA,kappa,0.7661469933184855,2,chronological,240,60,39,0.066004991531372,f0ad027786a9,dfb96670a964,within_subject,0.3.0.dev0,2026-09-10T20:13:55
Miller2019-faces_basic,ha,faceshouses,HighGamma + LDA,accuracy,0.8833333333333333,2,chronological,240,60,39,0.066004991531372,f0ad027786a9,dfb96670a964,within_subject,0.3.0.dev0,2026-09-10T20:13:55
Miller2019-faces_basic,ha,faceshouses,HighGamma + LDA,balanced_accuracy,0.8839285714285714,2,chronological,240,60,39,0.066004991531372,f0ad027786a9,dfb96670a964,within_subject,0.3.0.dev0,2026-09-10T20:13:55
Miller2019-faces_basic,ha,faceshouses,LogBandPower + LDA,kappa,0.8997772828507795,2,chronological,240,60,39,0.0690338611602783,ad4c2abc31c8,dfb96670a964,within_subject,0.3.0.dev0,2026-09-10T20:13:55
Miller2019-faces_basic,ha,faceshouses,LogBandPower + LDA,accuracy,0.95,2,chronological,240,60,39,0.0690338611602783,ad4c2abc31c8,dfb96670a964,within_subject,0.3.0.dev0,2026-09-10T20:13:55
Miller2019-faces_basic,ha,faceshouses,LogBandPower + LDA,balanced_accuracy,0.9508928571428572,2,chronological,240,60,39,0.0690338611602783,ad4c2abc31c8,dfb96670a964,within_subject,0.3.0.dev0,2026-09-10T20:13:55
Miller2019-faces_basic,ha,faceshouses,LogBandPower + LogReg,kappa,0.7333333333333334,2,chronological,240,60,39,0.0664892196655273,688f919f3ab0,dfb96670a964,within_subject,0.3.0.dev0,2026-09-10T20:13:55
Miller2019-faces_basic,ha,faceshouses,LogBandPower + LogReg,accuracy,0.8666666666666667,2,chronological,240,60,39,0.0664892196655273,688f919f3ab0,dfb96670a964,within_subject,0.3.0.dev0,2026-09-10T20:13:55
Miller2019-faces_basic,ha,faceshouses,LogBandPower + LogReg,balanced_accuracy,0.8683035714285714,2,chronological,240,60,39,0.0664892196655273,688f919f3ab0,dfb96670a964,within_subject,0.3.0.dev0,2026-09-10T20:13:55
Miller2019-faces_basic,ha,faceshouses,Riemann TS + LogReg,kappa,0.6069868995633187,2,chronological,240,60,39,0.7335400581359863,b4736e60e22e,dfb96670a964,within_subject,0.3.0.dev0,2026-09-10T20:13:55
Miller2019-faces_basic,ha,faceshouses,Riemann TS + LogReg,accuracy,0.8,2,chronological,240,60,39,0.7335400581359863,b4736e60e22e,dfb96670a964,within_subject,0.3.0.dev0,2026-09-10T20:13:55
Miller2019-faces_basic,ha,faceshouses,Riemann TS + LogReg,balanced_accuracy,0.8102678571428572,2,chronological,240,60,39,0.7335400581359863,b4736e60e22e,dfb96670a964,within_subject,0.3.0.dev0,2026-09-10T20:13:55
Miller2019-faces_basic,ha,faceshouses,HighGamma + LDA,kappa,0.9662162162162162,3,chronological,240,60,39,0.0654299259185791,f0ad027786a9,dfb96670a964,within_subject,0.3.0.dev0,2026-09-10T20:13:55
Miller2019-faces_basic,ha,faceshouses,HighGamma + LDA,accuracy,0.9833333333333332,3,chronological,240,60,39,0.0654299259185791,f0ad027786a9,dfb96670a964,within_subject,0.3.0.dev0,2026-09-10T20:13:55
Miller2019-faces_basic,ha,faceshouses,HighGamma + LDA,balanced_accuracy,0.9852941176470588,3,chronological,240,60,39,0.0654299259185791,f0ad027786a9,dfb96670a964,within_subject,0.3.0.dev0,2026-09-10T20:13:55
Miller2019-faces_basic,ha,faceshouses,LogBandPower + LDA,kappa,0.8642533936651584,3,chronological,240,60,39,0.0702619552612304,ad4c2abc31c8,dfb96670a964,within_subject,0.3.0.dev0,2026-09-10T20:13:55
Miller2019-faces_basic,ha,faceshouses,LogBandPower + LDA,accuracy,0.9333333333333332,3,chronological,240,60,39,0.0702619552612304,ad4c2abc31c8,dfb96670a964,within_subject,0.3.0.dev0,2026-09-10T20:13:55
Miller2019-faces_basic,ha,faceshouses,LogBandPower + LDA,balanced_accuracy,0.9321266968325792,3,chronological,240,60,39,0.0702619552612304,ad4c2abc31c8,dfb96670a964,within_subject,0.3.0.dev0,2026-09-10T20:13:55
Miller2019-faces_basic,ha,faceshouses,LogBandPower + LogReg,kappa,0.8642533936651584,3,chronological,240,60,39,0.0664470195770263,688f919f3ab0,dfb96670a964,within_subject,0.3.0.dev0,2026-09-10T20:13:55
Miller2019-faces_basic,ha,faceshouses,LogBandPower + LogReg,accuracy,0.9333333333333332,3,chronological,240,60,39,0.0664470195770263,688f919f3ab0,dfb96670a964,within_subject,0.3.0.dev0,2026-09-10T20:13:55
Miller2019-faces_basic,ha,faceshouses,LogBandPower + LogReg,balanced_accuracy,0.9321266968325792,3,chronological,240,60,39,0.0664470195770263,688f919f3ab0,dfb96670a964,within_subject,0.3.0.dev0,2026-09-10T20:13:55
Miller2019-faces_basic,ha,faceshouses,Riemann TS + LogReg,kappa,0.6666666666666667,3,chronological,240,60,39,0.7406620979309082,b4736e60e22e,dfb96670a964,within_subject,0.3.0.dev0,2026-09-10T20:13:55
Miller2019-faces_basic,ha,faceshouses,Riemann TS + LogReg,accuracy,0.8333333333333334,3,chronological,240,60,39,0.7406620979309082,b4736e60e22e,dfb96670a964,within_subject,0.3.0.dev0,2026-09-10T20:13:55
Miller2019-faces_basic,ha,faceshouses,Riemann TS + LogReg,balanced_accuracy,0.839366515837104,3,chronological,240,60,39,0.7406620979309082,b4736e60e22e,dfb96670a964,within_subject,0.3.0.dev0,2026-09-10T20:13:55
Miller2019-faces_basic,ha,faceshouses,HighGamma + LDA,kappa,0.8666666666666667,4,chronological,240,60,39,0.0694410800933837,f0ad027786a9,dfb96670a964,within_subject,0.3.0.dev0,2026-09-10T20:13:55
Miller2019-faces_basic,ha,faceshouses,HighGamma + LDA,accuracy,0.9333333333333332,4,chronological,240,60,39,0.0694410800933837,f0ad027786a9,dfb96670a964,within_subject,0.3.0.dev0,2026-09-10T20:13:55
Miller2019-faces_basic,ha,faceshouses,HighGamma + LDA,balanced_accuracy,0.9352678571428572,4,chronological,240,60,39,0.0694410800933837,f0ad027786a9,dfb96670a964,within_subject,0.3.0.dev0,2026-09-10T20:13:55
Miller2019-faces_basic,ha,faceshouses,LogBandPower + LDA,kappa,0.9333333333333332,4,chronological,240,60,39,0.0728380680084228,ad4c2abc31c8,dfb96670a964,within_subject,0.3.0.dev0,2026-09-10T20:13:55
Miller2019-faces_basic,ha,faceshouses,LogBandPower + LDA,accuracy,0.9666666666666668,4,chronological,240,60,39,0.0728380680084228,ad4c2abc31c8,dfb96670a964,within_subject,0.3.0.dev0,2026-09-10T20:13:55
Miller2019-faces_basic,ha,faceshouses,LogBandPower + LDA,balanced_accuracy,0.96875,4,chronological,240,60,39,0.0728380680084228,ad4c2abc31c8,dfb96670a964,within_subject,0.3.0.dev0,2026-09-10T20:13:55
Miller2019-faces_basic,ha,faceshouses,LogBandPower + LogReg,kappa,0.8672566371681416,4,chronological,240,60,39,0.0685961246490478,688f919f3ab0,dfb96670a964,within_subject,0.3.0.dev0,2026-09-10T20:13:55
Miller2019-faces_basic,ha,faceshouses,LogBandPower + LogReg,accuracy,0.9333333333333332,4,chronological,240,60,39,0.0685961246490478,688f919f3ab0,dfb96670a964,within_subject,0.3.0.dev0,2026-09-10T20:13:55
Miller2019-faces_basic,ha,faceshouses,LogBandPower + LogReg,balanced_accuracy,0.9375,4,chronological,240,60,39,0.0685961246490478,688f919f3ab0,dfb96670a964,within_subject,0.3.0.dev0,2026-09-10T20:13:55
Miller2019-faces_basic,ha,faceshouses,Riemann TS + LogReg,kappa,0.8993288590604027,4,chronological,240,60,39,0.7101190090179443,b4736e60e22e,dfb96670a964,within_subject,0.3.0.dev0,2026-09-10T20:13:55
Miller2019-faces_basic,ha,faceshouses,Riemann TS + LogReg,accuracy,0.95,4,chronological,240,60,39,0.7101190090179443,b4736e60e22e,dfb96670a964,within_subject,0.3.0.dev0,2026-09-10T20:13:55
Miller2019-faces_basic,ha,faceshouses,Riemann TS + LogReg,balanced_accuracy,0.9486607142857144,4,chronological,240,60,39,0.7101190090179443,b4736e60e22e,dfb96670a964,within_subject,0.3.0.dev0,2026-09-10T20:13:55
Miller2019-faces_basic,ja,faceshouses,HighGamma + LDA,kappa,0.9,0,chronological,240,60,60,0.1160709857940673,f0ad027786a9,dfb96670a964,within_subject,0.3.0.dev0,2026-09-10T20:14:05
Miller2019-faces_basic,ja,faceshouses,HighGamma + LDA,accuracy,0.95,0,chronological,240,60,60,0.1160709857940673,f0ad027786a9,dfb96670a964,within_subject,0.3.0.dev0,2026-09-10T20:14:05
Miller2019-faces_basic,ja,faceshouses,HighGamma + LDA,balanced_accuracy,0.95,0,chronological,240,60,60,0.1160709857940673,f0ad027786a9,dfb96670a964,within_subject,0.3.0.dev0,2026-09-10T20:14:05
Miller2019-faces_basic,ja,faceshouses,LogBandPower + LDA,kappa,0.7333333333333334,0,chronological,240,60,60,0.1072680950164794,ad4c2abc31c8,dfb96670a964,within_subject,0.3.0.dev0,2026-09-10T20:14:05
Miller2019-faces_basic,ja,faceshouses,LogBandPower + LDA,accuracy,0.8666666666666667,0,chronological,240,60,60,0.1072680950164794,ad4c2abc31c8,dfb96670a964,within_subject,0.3.0.dev0,2026-09-10T20:14:05
Miller2019-faces_basic,ja,faceshouses,LogBandPower + LDA,balanced_accuracy,0.8666666666666667,0,chronological,240,60,60,0.1072680950164794,ad4c2abc31c8,dfb96670a964,within_subject,0.3.0.dev0,2026-09-10T20:14:05
Miller2019-faces_basic,ja,faceshouses,LogBandPower + LogReg,kappa,0.7666666666666666,0,chronological,240,60,60,0.1018991470336914,688f919f3ab0,dfb96670a964,within_subject,0.3.0.dev0,2026-09-10T20:14:05
Miller2019-faces_basic,ja,faceshouses,LogBandPower + LogReg,accuracy,0.8833333333333333,0,chronological,240,60,60,0.1018991470336914,688f919f3ab0,dfb96670a964,within_subject,0.3.0.dev0,2026-09-10T20:14:05
Miller2019-faces_basic,ja,faceshouses,LogBandPower + LogReg,balanced_accuracy,0.8833333333333333,0,chronological,240,60,60,0.1018991470336914,688f919f3ab0,dfb96670a964,within_subject,0.3.0.dev0,2026-09-10T20:14:05
Miller2019-faces_basic,ja,faceshouses,Riemann TS + LogReg,kappa,0.8333333333333334,0,chronological,240,60,60,1.6539897918701172,b4736e60e22e,dfb96670a964,within_subject,0.3.0.dev0,2026-09-10T20:14:05
Miller2019-faces_basic,ja,faceshouses,Riemann TS + LogReg,accuracy,0.9166666666666666,0,chronological,240,60,60,1.6539897918701172,b4736e60e22e,dfb96670a964,within_subject,0.3.0.dev0,2026-09-10T20:14:05
Miller2019-faces_basic,ja,faceshouses,Riemann TS + LogReg,balanced_accuracy,0.9166666666666669,0,chronological,240,60,60,1.6539897918701172,b4736e60e22e,dfb96670a964,within_subject,0.3.0.dev0,2026-09-10T20:14:05
Miller2019-faces_basic,ja,faceshouses,HighGamma + LDA,kappa,0.9333333333333332,1,chronological,240,60,60,0.0982851982116699,f0ad027786a9,dfb96670a964,within_subject,0.3.0.dev0,2026-09-10T20:14:05
Miller2019-faces_basic,ja,faceshouses,HighGamma + LDA,accuracy,0.9666666666666668,1,chronological,240,60,60,0.0982851982116699,f0ad027786a9,dfb96670a964,within_subject,0.3.0.dev0,2026-09-10T20:14:05
Miller2019-faces_basic,ja,faceshouses,HighGamma + LDA,balanced_accuracy,0.9666666666666668,1,chronological,240,60,60,0.0982851982116699,f0ad027786a9,dfb96670a964,within_subject,0.3.0.dev0,2026-09-10T20:14:05
Miller2019-faces_basic,ja,faceshouses,LogBandPower + LDA,kappa,0.8333333333333334,1,chronological,240,60,60,0.1090781688690185,ad4c2abc31c8,dfb96670a964,within_subject,0.3.0.dev0,2026-09-10T20:14:05
